Bench_Name,Score
Intel Celeron 1066MHz,168
Intel Celeron 1100MHz,113
Intel Celeron 1133MHz,184
Intel Celeron 1200MHz,159
Intel Celeron 1300MHz,187
Intel Celeron 1333MHz,189
Intel Celeron 1400MHz,197
Intel Celeron 2.00GHz,125
Intel Celeron 2.10GHz,159
Intel Celeron 2.13GHz,166
Intel Celeron 2.20GHz,139
Intel Celeron 2.26GHz,182
Intel Celeron 2.30GHz,148
Intel Celeron 2.40GHz,143
Intel Celeron 2.50GHz,164
Intel Celeron 2.53GHz,222
Intel Celeron 2.60GHz,143
Intel Celeron 2.66GHz,131
Intel Celeron 2.70GHz,159
Intel Celeron 2.80GHz,190
Intel Celeron 2.93GHz,238
Intel Celeron 2000E @ 2.20GHz,1607
Intel Celeron 2002E @ 1.50GHz,1091
Intel Celeron 215 @ 1.33GHz,174
Intel Celeron 220 @ 1.20GHz,209
Intel Celeron 2950M @ 2.00GHz,1248
Intel Celeron 2955U @ 1.40GHz,905
Intel Celeron 2957U @ 1.40GHz,846
Intel Celeron 2961Y @ 1.10GHz,684
Intel Celeron 2970M @ 2.20GHz,1501
Intel Celeron 2980U @ 1.60GHz,1092
Intel Celeron 2981U @ 1.60GHz,1036
Intel Celeron 3.06GHz,307
Intel Celeron 3.20GHz,267
Intel Celeron 3.33GHz,263
Intel Celeron 3205U @ 1.50GHz,960
Intel Celeron 3215U @ 1.70GHz,1097
Intel Celeron 3755U @ 1.70GHz,1182
Intel Celeron 3765U @ 1.90GHz,1270
Intel Celeron 3855U @ 1.60GHz,1218
Intel Celeron 3865U @ 1.80GHz,1353
Intel Celeron 3867U @ 1.80GHz,1392
Intel Celeron 3955U @ 2.00GHz,1456
Intel Celeron 3965U @ 2.20GHz,1753
Intel Celeron 3965Y @ 1.50GHz,1085
Intel Celeron 420 @ 1.60GHz,231
Intel Celeron 4205U @ 1.80GHz,1342
Intel Celeron 430 @ 1.80GHz,305
Intel Celeron 4305U @ 2.20GHz,1582
Intel Celeron 4305UE @ 2.00GHz,1725
Intel Celeron 4305UT @ 2.00GHz,1222
Intel Celeron 440 @ 2.00GHz,368
Intel Celeron 450 @ 2.20GHz,433
Intel Celeron 5205U @ 1.90GHz,1427
Intel Celeron 530 @ 1.73GHz,268
Intel Celeron 5305U @ 2.30GHz,1307
Intel Celeron 540 @ 1.86GHz,305
Intel Celeron 550 @ 2.00GHz,334
Intel Celeron 560 @ 2.13GHz,339
Intel Celeron 570 @ 2.26GHz,344
Intel Celeron 600MHz,96
Intel Celeron 6305 @ 1.80GHz,2029
Intel Celeron 6305E @ 1.80GHz,2021
Intel Celeron 6600HE @ 2.60GHz,3286
Intel Celeron 6600HLE @ 2.10GHz,2614
Intel Celeron 6600HLE @ 2.60GHz,3388
Intel Celeron 723 @ 1.20GHz,213
Intel Celeron 7305,2550
Intel Celeron 7305E,2451
Intel Celeron 743 @ 1.30GHz,275
Intel Celeron 807 @ 1.50GHz,392
Intel Celeron 807UE @ 1.00GHz,241
Intel Celeron 827E @ 1.40GHz,371
Intel Celeron 847 @ 1.10GHz,510
Intel Celeron 847E @ 1.10GHz,584
Intel Celeron 857 @ 1.20GHz,569
Intel Celeron 867 @ 1.30GHz,588
Intel Celeron 877 @ 1.40GHz,675
Intel Celeron 887 @ 1.50GHz,764
Intel Celeron 900 @ 2.20GHz,409
Intel Celeron 925 @ 2.30GHz,450
Intel Celeron @ 1.30GHz,572
Intel Celeron B710 @ 1.60GHz,106
Intel Celeron B720 @ 1.70GHz,462
Intel Celeron B800 @ 1.50GHz,694
Intel Celeron B810 @ 1.60GHz,771
Intel Celeron B815 @ 1.60GHz,757
Intel Celeron B820 @ 1.70GHz,807
Intel Celeron B830 @ 1.80GHz,869
Intel Celeron B840 @ 1.90GHz,975
Intel Celeron D 347 @ 3.06GHz,232
Intel Celeron D 352 @ 3.20GHz,274
Intel Celeron D 356 @ 3.33GHz,251
Intel Celeron D 360 @ 3.46GHz,372
Intel Celeron D 365 @ 3.60GHz,337
Intel Celeron D 420 @ 1.60GHz,313
Intel Celeron D 430 @ 1.80GHz,381
Intel Celeron E1200 @ 1.60GHz,516
Intel Celeron E1400 @ 2.00GHz,735
Intel Celeron E1500 @ 2.20GHz,626
Intel Celeron E1600 @ 2.40GHz,840
Intel Celeron E3200 @ 2.40GHz,923
Intel Celeron E3300 @ 2.50GHz,870
Intel Celeron E3400 @ 2.60GHz,885
Intel Celeron E3500 @ 2.70GHz,935
Intel Celeron G1101 @ 2.27GHz,1086
Intel Celeron G1610 @ 2.60GHz,1547
Intel Celeron G1610T @ 2.30GHz,1323
Intel Celeron G1620 @ 2.70GHz,1600
Intel Celeron G1620T @ 2.40GHz,1532
Intel Celeron G1630 @ 2.80GHz,1707
Intel Celeron G1820 @ 2.70GHz,1670
Intel Celeron G1820T @ 2.40GHz,1599
Intel Celeron G1820TE @ 2.20GHz,1141
Intel Celeron G1830 @ 2.80GHz,1560
Intel Celeron G1840 @ 2.80GHz,1778
Intel Celeron G1840T @ 2.50GHz,1576
Intel Celeron G1850 @ 2.90GHz,1915
Intel Celeron G3900 @ 2.80GHz,2164
Intel Celeron G3900E @ 2.40GHz,2034
Intel Celeron G3900T @ 2.60GHz,1909
Intel Celeron G3900TE @ 2.30GHz,1850
Intel Celeron G3920 @ 2.90GHz,2305
Intel Celeron G3930 @ 2.90GHz,2251
Intel Celeron G3930T @ 2.70GHz,2023
Intel Celeron G3930TE @ 2.70GHz,2218
Intel Celeron G3950 @ 3.00GHz,2336
Intel Celeron G440 @ 1.60GHz,420
Intel Celeron G460 @ 1.80GHz,490
Intel Celeron G465 @ 1.90GHz,559
Intel Celeron G470 @ 2.00GHz,556
Intel Celeron G4900 @ 3.10GHz,2380
Intel Celeron G4900T @ 2.90GHz,2250
Intel Celeron G4920 @ 3.20GHz,2435
Intel Celeron G4930 @ 3.20GHz,2511
Intel Celeron G4930T @ 3.00GHz,2287
Intel Celeron G4950 @ 3.30GHz,2714
Intel Celeron G530 @ 2.40GHz,1163
Intel Celeron G530T @ 2.00GHz,921
Intel Celeron G540 @ 2.50GHz,1186
Intel Celeron G540T @ 2.10GHz,1137
Intel Celeron G550 @ 2.60GHz,1275
Intel Celeron G550T @ 2.20GHz,1074
Intel Celeron G555 @ 2.70GHz,1427
Intel Celeron G5900 @ 3.40GHz,2669
Intel Celeron G5900E @ 3.20GHz,1809
Intel Celeron G5900T @ 3.20GHz,2192
Intel Celeron G5905 @ 3.50GHz,2769
Intel Celeron G5905T @ 3.30GHz,2335
Intel Celeron G5920 @ 3.50GHz,2650
Intel Celeron G5925 @ 3.60GHz,2863
Intel Celeron G6900,4475
Intel Celeron G6900E,4273
Intel Celeron G6900T,3668
Intel Celeron G6900TE,3162
Intel Celeron J1750 @ 2.41GHz,538
Intel Celeron J1800 @ 2.41GHz,574
Intel Celeron J1850 @ 1.99GHz,942
Intel Celeron J1900 @ 1.99GHz,1147
Intel Celeron J3060 @ 1.60GHz,671
Intel Celeron J3160 @ 1.60GHz,1256
Intel Celeron J3355 @ 2.00GHz,1205
Intel Celeron J3455 @ 1.50GHz,2236
Intel Celeron J3455E @ 1.50GHz,2191
Intel Celeron J4005 @ 2.00GHz,1547
Intel Celeron J4025 @ 2.00GHz,1450
Intel Celeron J4105 @ 1.50GHz,2816
Intel Celeron J4115 @ 1.80GHz,2678
Intel Celeron J4125 @ 2.00GHz,2929
Intel Celeron J6412 @ 2.00GHz,3819
Intel Celeron J6413 @ 1.80GHz,3879
Intel Celeron M 1.00GHz,149
Intel Celeron M 1.30GHz,205
Intel Celeron M 1.50GHz,192
Intel Celeron M 1.60GHz,190
Intel Celeron M 1.70GHz,252
Intel Celeron M 1200MHz,179
Intel Celeron M 1300MHz,197
Intel Celeron M 1500MHz,217
Intel Celeron M 360 1.40GHz,221
Intel Celeron M 410 @ 1.46GHz,123
Intel Celeron M 420 @ 1.60GHz,139
Intel Celeron M 430 @ 1.73GHz,169
Intel Celeron M 440 @ 1.86GHz,169
Intel Celeron M 443 @ 1.20GHz,125
Intel Celeron M 450 @ 2.00GHz,230
Intel Celeron M 520 @ 1.60GHz,239
Intel Celeron M 530 @ 1.73GHz,320
Intel Celeron M 540 @ 1.86GHz,353
Intel Celeron M 600MHz,98
Intel Celeron M 723 @ 1.20GHz,267
Intel Celeron M 900MHz,123
Intel Celeron M ULV 800MHz,120
Intel Celeron N2805 @ 1.46GHz,335
Intel Celeron N2806 @ 1.60GHz,486
Intel Celeron N2807 @ 1.58GHz,497
Intel Celeron N2808 @ 1.58GHz,490
Intel Celeron N2810 @ 2.00GHz,396
Intel Celeron N2815 @ 1.86GHz,495
Intel Celeron N2820 @ 2.13GHz,508
Intel Celeron N2830 @ 2.16GHz,547
Intel Celeron N2840 @ 2.16GHz,582
Intel Celeron N2910 @ 1.60GHz,774
Intel Celeron N2920 @ 1.86GHz,940
Intel Celeron N2930 @ 1.83GHz,1029
Intel Celeron N2940 @ 1.83GHz,1054
Intel Celeron N3000 @ 1.04GHz,646
Intel Celeron N3010 @ 1.04GHz,616
Intel Celeron N3050 @ 1.60GHz,589
Intel Celeron N3060 @ 1.60GHz,653
Intel Celeron N3150 @ 1.60GHz,1176
Intel Celeron N3160 @ 1.60GHz,1188
Intel Celeron N3350 @ 1.10GHz,1114
Intel Celeron N3450 @ 1.10GHz,1972
Intel Celeron N4000 @ 1.10GHz,1431
Intel Celeron N4000C @ 1.10GHz,1456
Intel Celeron N4020 @ 1.10GHz,1534
Intel Celeron N4020C @ 1.10GHz,1541
Intel Celeron N4100 @ 1.10GHz,2455
Intel Celeron N4120 @ 1.10GHz,2445
Intel Celeron N4500 @ 1.10GHz,1784
Intel Celeron N4505 @ 2.00GHz,2018
Intel Celeron N5095 @ 2.00GHz,4006
Intel Celeron N5095A @ 2.00GHz,4040
Intel Celeron N5100 @ 1.10GHz,3310
Intel Celeron N5105 @ 2.00GHz,3991
Intel Celeron N6210 @ 1.20GHz,1915
Intel Celeron N6211 @ 1.20GHz,2245
Intel Celeron P4500 @ 1.87GHz,878
Intel Celeron P4505 @ 1.87GHz,689
Intel Celeron P4600 @ 2.00GHz,893
Intel Celeron SU2300 @ 1.20GHz,458
Intel Celeron T1600 @ 1.66GHz,569
Intel Celeron T1700 @ 1.83GHz,600
Intel Celeron U1900 @ 1.99GHz,1028
Intel Celeron U3400 @ 1.07GHz,516
Intel Celeron U3405 @ 1.07GHz,446
Intel Celeron U3600 @ 1.20GHz,539
Intel Core 3 100HL,17586
Intel Core 3 100U,12658
Intel Core 3 201E,14839
Intel Core 3 304,10708
Intel Core 3 305,15154
Intel Core 3 N350,7372
Intel Core 3 N355,10306
Intel Core 330 @ 1.60GHz,419
Intel Core 5 120,17838
Intel Core 5 120F,21477
Intel Core 5 120U,15377
Intel Core 5 120UL,10558
Intel Core 5 210H,18309
Intel Core 5 211E,23833
Intel Core 5 211EF,23988
Intel Core 5 211TE,11685
Intel Core 5 213PE,27488
Intel Core 5 213PTE,25590
Intel Core 5 220H,21884
Intel Core 5 220U,14276
Intel Core 5 221E,30510
Intel Core 5 221TE,13301
Intel Core 5 223PE,31124
Intel Core 5 315,15353
Intel Core 5 320,15033
Intel Core 5 330,14947
Intel Core 7 150U,14738
Intel Core 7 160UL,11043
Intel Core 7 230H,23026
Intel Core 7 240H,24353
Intel Core 7 245HX,41358
Intel Core 7 250H,27030
Intel Core 7 250U,13806
Intel Core 7 251TE,30022
Intel Core 7 253PE,29271
Intel Core 7 253PQE,41656
Intel Core 7 253PTE,25031
Intel Core 7 350,16501
Intel Core 860 @ 2.80GHz,2754
Intel Core 9 270H,28628
Intel Core 9 273PE,36810
Intel Core 9 273PQE,46107
Intel Core 9 273PTE,24054
Intel Core Duo L2300 @ 1.50GHz,387
Intel Core Duo L2400 @ 1.66GHz,348
Intel Core Duo L2500 @ 1.83GHz,345
Intel Core Duo T2050 @ 1.60GHz,333
Intel Core Duo T2250 @ 1.73GHz,350
Intel Core Duo T2300 @ 1.66GHz,325
Intel Core Duo T2350 @ 1.86GHz,385
Intel Core Duo T2400 @ 1.83GHz,366
Intel Core Duo T2450 @ 2.00GHz,411
Intel Core Duo T2500 @ 2.00GHz,408
Intel Core Duo T2600 @ 2.16GHz,460
Intel Core Duo T2700 @ 2.33GHz,498
Intel Core Duo U2400 @ 1.06GHz,255
Intel Core Duo U2500 @ 1.20GHz,223
Intel Core i3-1000NG4 @ 1.10GHz,3519
Intel Core i3-1005G1 @ 1.20GHz,4800
Intel Core i3-10100 @ 3.60GHz,8498
Intel Core i3-10100E @ 3.20GHz,7816
Intel Core i3-10100F @ 3.60GHz,8712
Intel Core i3-10100T @ 3.00GHz,7322
Intel Core i3-10100TE @ 2.30GHz,6371
Intel Core i3-10100Y @ 1.30GHz,2990
Intel Core i3-10105 @ 3.70GHz,8256
Intel Core i3-10105F @ 3.70GHz,8873
Intel Core i3-10105T @ 3.00GHz,7829
Intel Core i3-10110U @ 2.10GHz,3821
Intel Core i3-10110Y @ 1.00GHz,3106
Intel Core i3-1025G1 @ 1.20GHz,6122
Intel Core i3-10300 @ 3.70GHz,9287
Intel Core i3-10300T @ 3.00GHz,7868
Intel Core i3-10305 @ 3.80GHz,9210
Intel Core i3-10305T @ 3.00GHz,8512
Intel Core i3-10320 @ 3.80GHz,9988
Intel Core i3-10325 @ 3.90GHz,10291
Intel Core i3-11100B @ 3.60GHz,11357
Intel Core i3-11100HE @ 2.40GHz,11781
Intel Core i3-1110G4 @ 1.80GHz,3768
Intel Core i3-1115G4 @ 3.00GHz,5829
Intel Core i3-1115G4E @ 3.00GHz,5258
Intel Core i3-1115GRE @ 3.00GHz,4588
Intel Core i3-1125G4 @ 2.00GHz,9250
Intel Core i3-12100,12459
Intel Core i3-12100E,13599
Intel Core i3-12100F,13967
Intel Core i3-12100T,12337
Intel Core i3-12100TE,10146
Intel Core i3-1210U,9525
Intel Core i3-1215U,10168
Intel Core i3-1215UE,8331
Intel Core i3-1215UL,7817
Intel Core i3-1220P,15675
Intel Core i3-1220PE,15664
Intel Core i3-12300,14350
Intel Core i3-12300HE,16131
Intel Core i3-12300HL,20321
Intel Core i3-12300T,13087
Intel Core i3-1305U,8498
Intel Core i3-13100,14113
Intel Core i3-13100E,13727
Intel Core i3-13100F,14664
Intel Core i3-13100T,12715
Intel Core i3-13100TE,12100
Intel Core i3-1315U,11102
Intel Core i3-1315UE,9367
Intel Core i3-1315URE,7075
Intel Core i3-1320PE,11849
Intel Core i3-1320PRE,18081
Intel Core i3-13300HE,21057
Intel Core i3-14100,15099
Intel Core i3-14100F,15422
Intel Core i3-14100T,13643
Intel Core i3-2100 @ 3.10GHz,1862
Intel Core i3-2100T @ 2.50GHz,1521
Intel Core i3-2102 @ 3.10GHz,2029
Intel Core i3-2105 @ 3.10GHz,1800
Intel Core i3-21050 @ 3.10GHz,2193
Intel Core i3-2120 @ 3.30GHz,1979
Intel Core i3-2120T @ 2.60GHz,1573
Intel Core i3-2125 @ 3.30GHz,1994
Intel Core i3-2130 @ 3.40GHz,2066
Intel Core i3-2140 @ 3.50GHz,2307
Intel Core i3-2310E @ 2.10GHz,1845
Intel Core i3-2310M @ 2.10GHz,1216
Intel Core i3-2312M @ 2.10GHz,1189
Intel Core i3-2328M @ 2.20GHz,1213
Intel Core i3-2330E @ 2.20GHz,1823
Intel Core i3-2330M @ 2.20GHz,1253
Intel Core i3-2332M @ 2.20GHz,1353
Intel Core i3-2340UE @ 1.30GHz,976
Intel Core i3-2348M @ 2.30GHz,1289
Intel Core i3-2350M @ 2.30GHz,1272
Intel Core i3-2357M @ 1.30GHz,788
Intel Core i3-2365M @ 1.40GHz,809
Intel Core i3-2367M @ 1.40GHz,840
Intel Core i3-2370M @ 2.40GHz,1377
Intel Core i3-2375M @ 1.50GHz,892
Intel Core i3-2377M @ 1.50GHz,876
Intel Core i3-3110M @ 2.40GHz,1654
Intel Core i3-3120M @ 2.50GHz,1707
Intel Core i3-3130M @ 2.60GHz,1898
Intel Core i3-3210 @ 3.20GHz,2225
Intel Core i3-3217U @ 1.80GHz,1226
Intel Core i3-3217UE @ 1.60GHz,1362
Intel Core i3-3220 @ 3.30GHz,2280
Intel Core i3-3220T @ 2.80GHz,1956
Intel Core i3-3225 @ 3.30GHz,2282
Intel Core i3-3227U @ 1.90GHz,1302
Intel Core i3-3229Y @ 1.40GHz,1014
Intel Core i3-3240 @ 3.40GHz,2356
Intel Core i3-3240T @ 2.90GHz,2087
Intel Core i3-3245 @ 3.40GHz,2419
Intel Core i3-3250 @ 3.50GHz,2454
Intel Core i3-3250T @ 3.00GHz,2650
Intel Core i3-330E @ 2.13GHz,1260
Intel Core i3-330M @ 2.13GHz,1034
Intel Core i3-330UM @ 1.20GHz,543
Intel Core i3-350M @ 2.27GHz,1093
Intel Core i3-370M @ 2.40GHz,1171
Intel Core i3-380M @ 2.53GHz,1207
Intel Core i3-380UM @ 1.33GHz,733
Intel Core i3-390M @ 2.67GHz,1289
Intel Core i3-4000M @ 2.40GHz,1804
Intel Core i3-4005U @ 1.70GHz,1650
Intel Core i3-4010U @ 1.70GHz,1663
Intel Core i3-4010Y @ 1.30GHz,1358
Intel Core i3-4012Y @ 1.50GHz,1276
Intel Core i3-4020Y @ 1.50GHz,1453
Intel Core i3-4025U @ 1.90GHz,1954
Intel Core i3-4030U @ 1.90GHz,1869
Intel Core i3-4030Y @ 1.60GHz,1654
Intel Core i3-4100E @ 2.40GHz,1848
Intel Core i3-4100M @ 2.50GHz,2523
Intel Core i3-4100U @ 1.80GHz,1926
Intel Core i3-4110M @ 2.60GHz,2678
Intel Core i3-4110U @ 1.90GHz,1860
Intel Core i3-4120U @ 2.00GHz,1504
Intel Core i3-4130 @ 3.40GHz,3334
Intel Core i3-4130T @ 2.90GHz,2870
Intel Core i3-4150 @ 3.50GHz,3400
Intel Core i3-4150T @ 3.00GHz,2881
Intel Core i3-4158U @ 2.00GHz,1874
Intel Core i3-4160 @ 3.60GHz,3497
Intel Core i3-4160T @ 3.10GHz,3095
Intel Core i3-4170 @ 3.70GHz,3576
Intel Core i3-4170T @ 3.20GHz,3149
Intel Core i3-4330 @ 3.50GHz,3486
Intel Core i3-4330T @ 3.00GHz,3105
Intel Core i3-4330TE @ 2.40GHz,2034
Intel Core i3-4340 @ 3.60GHz,3510
Intel Core i3-4350 @ 3.60GHz,3618
Intel Core i3-4350T @ 3.10GHz,3168
Intel Core i3-4360 @ 3.70GHz,3641
Intel Core i3-4360T @ 3.20GHz,3294
Intel Core i3-4370 @ 3.80GHz,3861
Intel Core i3-4370T @ 3.30GHz,3361
Intel Core i3-4570T @ 2.90GHz,3244
Intel Core i3-5005U @ 2.00GHz,2010
Intel Core i3-5010U @ 2.10GHz,2151
Intel Core i3-5015U @ 2.10GHz,2021
Intel Core i3-5020U @ 2.20GHz,2218
Intel Core i3-5157U @ 2.50GHz,2592
Intel Core i3-530 @ 2.93GHz,1520
Intel Core i3-540 @ 3.07GHz,1561
Intel Core i3-550 @ 3.20GHz,1637
Intel Core i3-560 @ 3.33GHz,1642
Intel Core i3-6006U @ 2.00GHz,2275
Intel Core i3-6098P @ 3.60GHz,3944
Intel Core i3-6100 @ 3.70GHz,4097
Intel Core i3-6100E @ 2.70GHz,3315
Intel Core i3-6100H @ 2.70GHz,3017
Intel Core i3-6100T @ 3.20GHz,3634
Intel Core i3-6100TE @ 2.70GHz,3109
Intel Core i3-6100U @ 2.30GHz,2622
Intel Core i3-6102E @ 1.90GHz,2349
Intel Core i3-6157U @ 2.40GHz,2789
Intel Core i3-6167U @ 2.70GHz,3128
Intel Core i3-6300 @ 3.80GHz,4350
Intel Core i3-6300T @ 3.30GHz,3985
Intel Core i3-6320 @ 3.90GHz,4416
Intel Core i3-7020U @ 2.30GHz,2569
Intel Core i3-7100 @ 3.90GHz,4318
Intel Core i3-7100H @ 3.00GHz,3450
Intel Core i3-7100T @ 3.40GHz,3748
Intel Core i3-7100U @ 2.40GHz,2718
Intel Core i3-7101E @ 3.90GHz,4430
Intel Core i3-7101TE @ 3.40GHz,3956
Intel Core i3-7102E @ 2.10GHz,2599
Intel Core i3-7130U @ 2.70GHz,3037
Intel Core i3-7167U @ 2.80GHz,3292
Intel Core i3-7300 @ 4.00GHz,4522
Intel Core i3-7300T @ 3.50GHz,4140
Intel Core i3-7320 @ 4.10GHz,4773
Intel Core i3-7350K @ 4.20GHz,4876
Intel Core i3-8100 @ 3.60GHz,6061
Intel Core i3-8100B @ 3.60GHz,5872
Intel Core i3-8100H @ 3.00GHz,4435
Intel Core i3-8100T @ 3.10GHz,5266
Intel Core i3-8109U @ 3.00GHz,4174
Intel Core i3-8121U @ 2.20GHz,4271
Intel Core i3-8130U @ 2.20GHz,3529
Intel Core i3-8140U @ 2.10GHz,3919
Intel Core i3-8145U @ 2.10GHz,3771
Intel Core i3-8145UE @ 2.20GHz,3960
Intel Core i3-8300 @ 3.70GHz,6367
Intel Core i3-8300T @ 3.20GHz,5457
Intel Core i3-8350K @ 4.00GHz,6929
Intel Core i3-9100 @ 3.60GHz,6610
Intel Core i3-9100E @ 3.10GHz,6529
Intel Core i3-9100F @ 3.60GHz,6698
Intel Core i3-9100HL @ 1.60GHz,3641
Intel Core i3-9100T @ 3.10GHz,5628
Intel Core i3-9100TE @ 2.20GHz,4589
Intel Core i3-9300 @ 3.70GHz,7070
Intel Core i3-9300T @ 3.20GHz,6323
Intel Core i3-9320 @ 3.70GHz,7358
Intel Core i3-9350K @ 4.00GHz,7596
Intel Core i3-9350KF @ 4.00GHz,7593
Intel Core i3-N300,8101
Intel Core i3-N305,9423
Intel Core i5 750S @ 2.40GHz,1326
Intel Core i5 E 520 @ 2.40GHz,1619
Intel Core i5-10200H @ 2.40GHz,7973
Intel Core i5-10210U @ 1.60GHz,6058
Intel Core i5-10210Y @ 1.00GHz,4080
Intel Core i5-10300H @ 2.50GHz,8188
Intel Core i5-1030NG7 @ 1.10GHz,5587
Intel Core i5-10310U @ 1.70GHz,5915
Intel Core i5-1035G1 @ 1.00GHz,7143
Intel Core i5-1035G4 @ 1.10GHz,7597
Intel Core i5-1035G7 @ 1.20GHz,7970
Intel Core i5-1038NG7 @ 2.00GHz,8747
Intel Core i5-10400 @ 2.90GHz,11982
Intel Core i5-10400F @ 2.90GHz,12103
Intel Core i5-10400H @ 2.60GHz,8192
Intel Core i5-10400T @ 2.00GHz,9812
Intel Core i5-10500 @ 3.10GHz,12956
Intel Core i5-10500E @ 3.10GHz,11368
Intel Core i5-10500H @ 2.50GHz,10948
Intel Core i5-10500T @ 2.30GHz,10214
Intel Core i5-10500TE @ 2.30GHz,8970
Intel Core i5-10505 @ 3.20GHz,12081
Intel Core i5-10600 @ 3.30GHz,13508
Intel Core i5-10600K @ 4.10GHz,14243
Intel Core i5-10600KF @ 4.10GHz,14123
Intel Core i5-10600T @ 2.40GHz,11550
Intel Core i5-11260H @ 2.60GHz,15244
Intel Core i5-11300H @ 3.10GHz,10756
Intel Core i5-1130G7 @ 1.10GHz,8220
Intel Core i5-11320H @ 3.20GHz,10805
Intel Core i5-1135G7 @ 2.40GHz,9343
Intel Core i5-11400 @ 2.60GHz,16643
Intel Core i5-11400F @ 2.60GHz,16885
Intel Core i5-11400H @ 2.70GHz,15171
Intel Core i5-11400T @ 1.30GHz,13068
Intel Core i5-1140G7 @ 1.10GHz,8050
Intel Core i5-1145G7 @ 2.60GHz,9190
Intel Core i5-1145G7E @ 2.60GHz,8939
Intel Core i5-1145GRE @ 2.60GHz,8237
Intel Core i5-11500 @ 2.70GHz,17084
Intel Core i5-11500B @ 3.30GHz,17075
Intel Core i5-11500H @ 2.90GHz,15490
Intel Core i5-11500T @ 1.50GHz,12765
Intel Core i5-1155G7 @ 2.50GHz,9605
Intel Core i5-11600 @ 2.80GHz,17966
Intel Core i5-11600K @ 3.90GHz,19487
Intel Core i5-11600KF @ 3.90GHz,19414
Intel Core i5-11600T @ 1.70GHz,14447
Intel Core i5-1230U,10932
Intel Core i5-1235U,12564
Intel Core i5-12400,18808
Intel Core i5-12400F,19576
Intel Core i5-12400T,15583
Intel Core i5-1240P,15839
Intel Core i5-1240U,13889
Intel Core i5-12450H,15966
Intel Core i5-12450HX,17748
Intel Core i5-1245U,12813
Intel Core i5-1245UE,9473
Intel Core i5-1245UL,15357
Intel Core i5-12490F,20383
Intel Core i5-12500,19717
Intel Core i5-12500E,19734
Intel Core i5-12500H,20336
Intel Core i5-12500HL,23366
Intel Core i5-12500T,16368
Intel Core i5-12500TE,15533
Intel Core i5-1250P,18505
Intel Core i5-1250PE,18365
Intel Core i5-12600,21327
Intel Core i5-12600H,20569
Intel Core i5-12600HE,20506
Intel Core i5-12600HL,23615
Intel Core i5-12600HX,24390
Intel Core i5-12600K,27528
Intel Core i5-12600KF,27527
Intel Core i5-12600T,17408
Intel Core i5-1334U,13100
Intel Core i5-1335U,13916
Intel Core i5-1335UE,11669
Intel Core i5-13400,23855
Intel Core i5-13400E,27000
Intel Core i5-13400EF,26594
Intel Core i5-13400F,24944
Intel Core i5-13400T,20080
Intel Core i5-1340P,18398
Intel Core i5-1340PE,18490
Intel Core i5-13420H,16922
Intel Core i5-13450HX,24649
Intel Core i5-1345U,13887
Intel Core i5-1345UE,9577
Intel Core i5-1345URE,10981
Intel Core i5-13490F,26744
Intel Core i5-13500,30873
Intel Core i5-13500E,26340
Intel Core i5-13500H,20993
Intel Core i5-13500HX,27646
Intel Core i5-13500T,22470
Intel Core i5-13500TE,20462
Intel Core i5-1350P,18618
Intel Core i5-1350PRE,19945
Intel Core i5-13600,31410
Intel Core i5-13600H,23177
Intel Core i5-13600HE,23483
Intel Core i5-13600HRE,14591
Intel Core i5-13600HX,27438
Intel Core i5-13600K,37519
Intel Core i5-13600KF,37369
Intel Core i5-13600T,27951
Intel Core i5-14400,25119
Intel Core i5-14400F,25525
Intel Core i5-14400T,20578
Intel Core i5-14401EF,21483
Intel Core i5-14450HX,23712
Intel Core i5-14490F,26831
Intel Core i5-14500,30921
Intel Core i5-14500HX,28554
Intel Core i5-14500T,22960
Intel Core i5-14600,35970
Intel Core i5-14600K,38452
Intel Core i5-14600KF,38354
Intel Core i5-14600T,26734
Intel Core i5-2300 @ 2.80GHz,3476
Intel Core i5-2310 @ 2.90GHz,3666
Intel Core i5-2320 @ 3.00GHz,3701
Intel Core i5-2380P @ 3.10GHz,3636
Intel Core i5-2390T @ 2.70GHz,2501
Intel Core i5-2400 @ 3.10GHz,3855
Intel Core i5-2400S @ 2.50GHz,3177
Intel Core i5-24050S @ 2.50GHz,3061
Intel Core i5-2405S @ 2.50GHz,3400
Intel Core i5-2410M @ 2.30GHz,1956
Intel Core i5-2415M @ 2.30GHz,1950
Intel Core i5-2430M @ 2.40GHz,2019
Intel Core i5-2435M @ 2.40GHz,2039
Intel Core i5-2450M @ 2.50GHz,2080
Intel Core i5-2450P @ 3.20GHz,4273
Intel Core i5-2467M @ 1.60GHz,1395
Intel Core i5-2500 @ 3.30GHz,4093
Intel Core i5-2500K @ 3.30GHz,4143
Intel Core i5-2500S @ 2.70GHz,3378
Intel Core i5-2500T @ 2.30GHz,2929
Intel Core i5-2510E @ 2.50GHz,1832
Intel Core i5-2515E @ 2.50GHz,1882
Intel Core i5-2520M @ 2.50GHz,2238
Intel Core i5-2537M @ 1.40GHz,1254
Intel Core i5-2540M @ 2.60GHz,2342
Intel Core i5-2550K @ 3.40GHz,4267
Intel Core i5-2557M @ 1.70GHz,1641
Intel Core i5-2560M @ 2.70GHz,2397
Intel Core i5-3170K @ 3.20GHz,8882
Intel Core i5-3210M @ 2.50GHz,2464
Intel Core i5-3230M @ 2.60GHz,2569
Intel Core i5-3317U @ 1.70GHz,2009
